OnnettomuusID;Tienpitäjä;Tieosoite;Ajorata;Tie;Osa;Etaisyys;x-koordinaatti;y-koordinaatti;Liikennevalot;ELY-keskus;Maakunta ;Kunta;Katuosoite;Vuosi;Kuukausi;Onnettomyystyyppi;Onnettomuustyyppi nro;Vakavuus;Osallisten lkm;Onnettomuusluokka;Raskaan liikenteen onnettomuus;Tietyö;Onnettomuuspaikka;Liittymäjärjestelyt;Viikonpäivä;Pinta;Valoisuus;Lämpötila;Sää;Nopeusrajoitus;Verkollinen asema;Päällyste;Talvihoitoluokitus;Toiminallinen luokka korjattu;Rautatie;Taajama;KVL;KVL raskas;Näkemä% yli 150;Näkemä% yli 300;Näkemä% yli 450;Näkemän pituus
625506;Väylävirasto;66/9/3801;0;66;9;3801;344857;6878698;-;Pirkanmaan ELY;Pirkanmaa;Ruovesi;MUSTAJÄRVENTIE;2023;7;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;18;kirkas;80;Tieto puuttuu;kestopäällyste;Ib;Kantatie;Ei tasoristeystä;ei;2 295;215;100;77;24;
625507;Kunta;-;-;-;-;-;290087;6969485;-;Keski-Suomen ELY;;;Hyllykalliontie x Vaaramentie;2023;7;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;0;kääntymisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;22;pilvipouta;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625508;Väylävirasto;6/302/2965;2;6;302;2965;568072;6769628;-;Kaakkois-Suomen ELY;Etelä-Karjala;Lappeenranta;VT 6 VIIPURINPORTTI;2023;7;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;17;pilvipouta;100;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;16 132;1 844;;;;
625510;Kunta;-;-;-;-;-;395546;6705585;-;;;;Kartanontie, Järvenpää;2023;7;jk jalkakäytävällä tai liikennekorokkeella;75;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;ei;ei;suojatie;tasa-arvo;ti;paljas, märkä;päivänvalo;18;vesisade;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625511;Kunta;-;-;-;-;-;352509;6657785;-;;;;UPINNIEMENTIE;2023;7;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;kyllä;ajorata;linjaonnettomuus;ti;paljas, märkä;päivänvalo;20;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625512;Väylävirasto;612/4/595;0;612;4;595;426435;6837185;-;Uudenmaan ELY;Päijät-Häme;Sysmä;LUHANGANTIE;2023;7;kumoonajo ajoradalla;95;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;21;pilvipouta;80;-;kestopäällyste;II;Seututie;Ei tasoristeystä;ei;435;27;75;23;4;
625513;Kunta;-;-;-;-;-;385546;6678134;-;;;;RAJAMETSÄNTIE;2023;7;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;0;muu onnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;paljas, märkä;päivänvalo;16;vesisade;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625514;Väylävirasto;17761/1/1922;0;17761;1;1922;299205;7002065;-;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Kauhava;KALLIOKOSKENTIE 195 -KOHTA;2023;7;muu risteämisonnettomuus, ei kääntymistä;49;Loukkaantumiseen johtanut;2;mopedionnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;16;pilvipouta;50;Tieto puuttuu;kestopäällyste;II;Yhdystie;Ei tasoristeystä;kyllä;643;31;;;;
625515;Kunta;-;-;-;-;-;424448;6762731;-;;;;JALKARANNANTIE X SAMMALSUONKATU;2023;7;pyöräilijä pyörätiellä risteyksessä;41;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;ei;ei;suojatie;kärkikolmio;ti;paljas, kuiva;päivänvalo;21;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625516;Väylävirasto;5261/1/4666;0;5261;1;4666;641202;7027948;-;Pohjois-Savon ELY;Pohjois-Karjala;Lieksa;KYLÄNLAHDENTIE 51;2023;7;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;hämärä;12;kirkas;80;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;436;40;95;51;19;
625517;Kunta;-;-;-;-;-;391981;6672850;-;;;;YLISKYLÄN PUISTOKATU X REPOSALMENTIE;2023;5;jalankulkija suojatiellä risteyksen jälkeen;61;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;ei;ei;suojatie;kärkikolmio;la;-;päivänvalo;17;raesade;30;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625518;Kunta;-;-;-;-;-;331744;6817270;-;;;;OPISKELIJANKATU X TORISEVANRAITTI;2023;7;muu onnettomuus;99;Ei henkilövahinkoja;3;polkupyöräonnettomuus;ei;ei;suojatie;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;21;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625519;Kunta;-;-;-;-;-;357683;6667792;-;;;;ASEMATIE 7;2023;7;kohtaaminen suoralla;20;Ei henkilövahinkoja;2;polkupyöräonnettomuus;ei;ei;kävely- ja pyörätie;linjaonnettomuus;ma;paljas, kuiva;tie valaistu;15;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625520;Väylävirasto;5/155/17620;2;5;155;17620;530294;6962207;-;Pohjois-Savon ELY;Pohjois-Savo;Kuopio;VT 5, VEHMASMÄKI;2023;7;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;tie valaistu;13;pilvipouta;100;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;12 591;1 096;99;83;54;
625521;Väylävirasto;551/9/3697;0;551;9;3697;489855;6980477;-;Pohjois-Savon ELY;Pohjois-Savo;Tervo;Sininentie;2023;7;ohitus;0;Ei henkilövahinkoja;2;ohitusonnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;16;pilvipouta;100;-;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;1 222;89;100;89;70;
625522;Väylävirasto;5/324/2795;1;5;324;2795;591873;7196268;-;Pohjois-Pohjanmaan ELY;Kainuu;Suomussalmi;KALLIOKATU X VIITOSTIE;2023;7;käänt vasemmalle risteävän eteen tai kylkeen;53;Ei henkilövahinkoja;2;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;ti;paljas, kuiva;päivänvalo;13;pilvipouta;60;-;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;ei;5 081;302;100;75;46;
625523;Väylävirasto;4/218/4348;-;4;218;4348;448409;6834861;toiminnassa;;;;TIE 4;2023;7;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;kyllä;kyllä;ajorata;liikennevalot;ti;paljas, kuiva;päivänvalo;21;pilvipouta;50;-;kestopäällyste;-;Ei tietoa;Ei tasoristeystä;ei;;;;;;
625524;Väylävirasto;3138/1/1407;0;3138;1;1407;442149;6757492;-;Uudenmaan ELY;Päijät-Häme;Lahti;KUKKASTIE 22;2023;7;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;ma;-;päivänvalo;22;pilvipouta;40;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;kyllä;3 987;185;83;22;0;106
625525;Väylävirasto;3846/4/924;0;3846;4;924;548074;6760621;-;Kaakkois-Suomen ELY;Etelä-Karjala;Luumäki;VIERUSTIE X PALANUTKANGAS;2023;7;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;pimeä (valaisematon);18;pilvipouta;50;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;251;18;;;;
625526;Kunta;-;-;-;-;-;369189;6676790;toiminnassa;;;;PITÄJÄNPORTTI X ESPOONVÄYLÄ;2023;7;ajo risteäviä ajosuuntia suoraan;40;Loukkaantumiseen johtanut;2;mopedionnettomuus;ei;ei;ajorata;liikennevalot;ti;paljas, märkä;tie valaistu;16;vesisade;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625527;Muu;-;-;-;-;-;348174;6770405;-;;;;SÄÄKSNIEMENTIE 267-269;2023;7;suistuminen vas. vasemmalle kääntyvässä kaart.;85;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;22;pilvipouta;30;-;sora;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
625528;Väylävirasto;290/13/3680;0;290;13;3680;366609;6762658;-;Uudenmaan ELY;Kanta-Häme;Hämeenlinna;Harvialantie;2023;7;kääntyminen samaan ajosuuntaan;31;Loukkaantumiseen johtanut;2;mopedionnettomuus;ei;ei;ajorata;kärkikolmio;ti;paljas, kuiva;päivänvalo;21;kirkas;60;-;kestopäällyste;Is;Seututie;Ei tasoristeystä;ei;9 697;610;100;78;57;
625529;Väylävirasto;13135/1/958;0;13135;1;958;298240;6841482;-;Pirkanmaan ELY;Pirkanmaa;Hämeenkyrö;RISTAMÄENTIE;2023;7;jalankulkija pysähtyneenä ajoradalla;72;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;ei;kyllä;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;18;raesade;40;Tieto puuttuu;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;kyllä;4 067;182;;;;
625530;Väylävirasto;2177/1/228;0;2177;1;228;214641;6812124;-;Varsinais-Suomen ELY;Satakunta;Eurajoki;HORMISTONTIE;2023;7;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;20;pilvipouta;80;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;579;54;67;16;1;
625531;Väylävirasto;21400/12/350;0;21400;12;350;387910;6677433;-;Uudenmaan ELY;Uusimaa;Helsinki;TIE 4, KOSKELA;2023;7;eläinonnettomuus;90;Ei henkilövahinkoja;2;peuraonnettomuus;ei;ei;eritasoliittymän ramppi;linjaonnettomuus;ke;paljas, märkä;tie valaistu;16;vesisade;80;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;224;131;;;;
625532;Väylävirasto;54/11/1699;0;54;11;1699;377484;6737727;-;Uudenmaan ELY;Kanta-Häme;Riihimäki;LAHDENTIE X ORAVANKATU;2023;7;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;kärkikolmio;ke;paljas, märkä;tie valaistu;15;pilvipouta;50;Tieto puuttuu;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;5 096;844;100;78;46;
625533;Kunta;-;-;-;-;-;229330;7006994;-;Keski-Suomen ELY;;;TIILITEHTAANKATU X POIKKIKUJA;2023;7;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;kärkikolmio;ke;paljas, kuiva;päivänvalo;18;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625534;Väylävirasto;31701/1/82;0;31701;1;82;455557;6703133;-;Uudenmaan ELY;Uusimaa;Loviisa;LAPINJÄRVENTIE;2023;7;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Kuolemaan johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;kiertoliittymä;ke;paljas, kuiva;päivänvalo;18;kirkas;50;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;;;;;;
625535;Väylävirasto;5/206/1251;0;5;206;1251;532692;6995138;-;Pohjois-Savon ELY;Pohjois-Savo;Siilinjärvi;VT5;2023;7;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;20;pilvipouta;80;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;7 940;747;100;84;37;
625536;Väylävirasto;12/124/3899;0;12;124;3899;308578;6816301;-;Pirkanmaan ELY;Pirkanmaa;Nokia;VT 12 x Ruutivuorentie;2023;7;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;ajorata;kärkikolmio;ke;paljas, kuiva;päivänvalo;18;pilvipouta;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;8 394;628;100;78;46;
625537;Väylävirasto;4/363/3322;1;4;363;3322;429110;7191750;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Liminka;POHJANTIE;2023;7;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;18;kirkas;100;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;15 985;1 439;100;98;83;
625538;Väylävirasto;21533/78/141;0;21533;78;141;370399;6670673;toiminnassa;Uudenmaan ELY;Uusimaa;Espoo;LÄNSIVÄYLÄ X SOUKANVÄYLÄ;2023;7;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;eritasoliittymän ramppi;liikennevalot;ke;paljas, kuiva;päivänvalo;21;kirkas;50;Tieto puuttuu;kestopäällyste;Is;Kantatie;Ei tasoristeystä;kyllä;2 086;47;;;;
625539;Kunta;-;-;-;-;-;338828;6819209;toiminnassa;;;;KANGASALANTIE X MÄKIRINTEENTIE;2023;7;jk suojatiellä, ajoneuvo kääntyi oikealle;63;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;ei;ei;suojatie;liikennevalot;ke;paljas, kuiva;päivänvalo;19;pilvipouta;60;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625540;Väylävirasto;25503/23/11;0;25503;23;11;643358;6945298;toiminnassa;Pohjois-Savon ELY;Pohjois-Karjala;Joensuu;UTRANTIE X IMATRANTIE;2023;7;muu vastakkaiset ajosuunnat, kääntyminen;39;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;eritasoliittymän ramppi;liikennevalot;ke;paljas, kuiva;päivänvalo;24;pilvipouta;50;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;kyllä;1 692;122;;;;
625542;Väylävirasto;11357/1/2034;2;11357;1;2034;368855;6677148;-;Uudenmaan ELY;Uusimaa;Espoo;Espoonväylä;2023;7;kaistanvaihto oikealle;2;Ei henkilövahinkoja;2;ohitusonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;22;pilvipouta;60;Tieto puuttuu;kestopäällyste;Is;Yhdystie;Ei tasoristeystä;ei;10 082;521;;;;
625543;Väylävirasto;6750/2/3444;0;6750;2;3444;208978;6966736;-;Etelä-Pohjanmaan ELY;Pohjanmaa;Korsnäs;KAMBINTIE X TAKLAXINTIE RISTEYS/MUTKA;2023;7;samat ajosuunnat muu törmäys käännyttäessä oikealle;11;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;20;kirkas;60;-;kestopäällyste;III;Yhdystie;Ei tasoristeystä;ei;124;13;;;;
625544;Väylävirasto;6/422/2853;0;6;422;2853;586931;7065615;-;Pohjois-Savon ELY;Pohjois-Karjala;Nurmes;KAJAANINTIE VT6 NUOLIKOSKI;2023;7;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Loukkaantumiseen johtanut;2;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;ke;paljas, kuiva;päivänvalo;18;kirkas;100;-;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;ei;1 621;168;100;85;51;
625545;Väylävirasto;23/106/3347;0;23;106;3347;249930;6860030;-;Varsinais-Suomen ELY;Satakunta;Kankaanpää;PORINTIE;2023;7;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;20;pilvipouta;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;3 370;321;99;85;59;
625546;Väylävirasto;1403/1/1810;0;1403;1;1810;386897;6714025;-;Uudenmaan ELY;Uusimaa;Tuusula;RIDASJÄRVENTIE X REININTIE;2023;7;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;19;kirkas;60;Tieto puuttuu;kestopäällyste;Is;Yhdystie;Ei tasoristeystä;ei;3 614;240;95;60;38;
625547;Kunta;-;-;-;-;-;484042;6748005;-;;;;HALLITUSKATU X VALTAKUJA;2023;7;samat ajosuunnat muu törmäys käännyttäessä oikealle;11;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;ei;ei;suojatie;muu risteys;ke;urissa vettä;päivänvalo;17;vesisade;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625548;Kunta;-;-;-;-;-;329037;6823253;-;;;;VAINIONKATU 2;2023;7;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;4;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;20;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625549;Kunta;-;-;-;-;-;375156;6673779;-;;;;YLISMÄENTIE;2023;7;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;mopedionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;tie valaistu;15;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625551;Väylävirasto;11085/2/3704;0;11085;2;3704;314690;6691224;-;Varsinais-Suomen ELY;Varsinais-Suomi;Salo;ARPALAHDENTIE;2023;7;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;20;pilvipouta;60;-;kestopäällyste;III;Yhdystie;Ei tasoristeystä;ei;109;5;;;;
625552;Väylävirasto;11459/2/0;0;11459;2;0;385330;6690663;-;Uudenmaan ELY;Uusimaa;Vantaa;KATRIINANTIE X MYLLYKYLÄNTIE;2023;7;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Loukkaantumiseen johtanut;2;peräänajo-onnettomuus;ei;kyllä;ajorata;STOP-merkki;to;paljas, kuiva;päivänvalo;19;pilvipouta;50;Tieto puuttuu;kestopäällyste;Is;Yhdystie;Ei tasoristeystä;kyllä;1 504;186;;;;
625553;Väylävirasto;847/2/4781;0;847;2;4781;429871;7203472;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;LIMINGANTIE;2023;7;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;hämärä;15;kirkas;60;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Is;Seututie;Ei tasoristeystä;kyllä;8 174;391;95;84;54;
625555;Kunta;-;-;-;-;-;316227;6746770;-;;;;TURUNTIE 1;2023;7;muu onnettomuus;99;Ei henkilövahinkoja;0;muu onnettomuus;ei;kyllä;pysäköintialue tai piha;linjaonnettomuus;to;paljas, kuiva;päivänvalo;20;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625556;Kunta;-;-;-;-;-;389809;6674188;-;;;;KULOSAAREN PUISTOTIE X TUPASAARENTIE;2023;7;muu törmäys käännyttäessä vasemmalle;13;Loukkaantumiseen johtanut;2;mopedionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;16;pilvipouta;30;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625557;Kunta;-;-;-;-;-;368428;6671035;-;;;;VALOPOIJU X VILKKUPOIJU;2023;7;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;kärkikolmio;to;paljas, kuiva;päivänvalo;21;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625558;Väylävirasto;4/305/3573;0;4;305;3573;431441;6926654;-;Keski-Suomen ELY;Keski-Suomi;Laukaa;VT 4;2023;7;peräänajo jarruttavaan ajoneuvoon;6;Loukkaantumiseen johtanut;2;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;18;kirkas;80;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;11 688;1 355;100;83;61;
625559;Väylävirasto;21854/34/5;0;21854;34;5;387948;6683080;-;Uudenmaan ELY;Uusimaa;Vantaa;Kirkkotie x Tuusulanväylä;2023;7;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;eritasoliittymän ramppi;muu risteys;to;paljas, kuiva;päivänvalo;20;kirkas;50;Tieto puuttuu;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;5 025;218;;;;
625561;Väylävirasto;1072/1/2826;0;1072;1;2826;332610;6695228;-;Uudenmaan ELY;Uusimaa;Lohja;TAVOLANTIE X OITTILANTIE;2023;7;kylkikosketus;4;Ei henkilövahinkoja;2;ohitusonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;pimeä (valaisematon);18;kirkas;60;Tieto puuttuu;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;ei;1 061;54;56;14;4;334
625562;Väylävirasto;6018/3/39;1;6018;3;39;435643;6902311;-;Keski-Suomen ELY;Keski-Suomi;Jyväskylä;VAAJAKOSKEN MOOTTORITIE;2023;7;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;hämärä;16;kirkas;80;Keskustan ohikulku kaava-alueella;kestopäällyste;Ise;Yhdystie;Ei tasoristeystä;ei;7 678;131;94;61;10;
625563;Kunta;-;-;-;-;-;532851;6967061;-;;;;HULKONTIE;2023;7;muu samat ajosuunnat, ei kääntymistä;9;Loukkaantumiseen johtanut;6;mopedionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;hämärä;20;pilvipouta;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
625564;Väylävirasto;12539/1/1020;0;12539;1;1020;237423;6746753;-;Varsinais-Suomen ELY;Varsinais-Suomi;Mynämäki;VEHMALAISTENTIE;2023;7;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;pimeä (valaisematon);12;pilvipouta;60;-;kestopäällyste;III;Yhdystie;Ei tasoristeystä;ei;73;9;;;;
625565;Väylävirasto;86711/630/1603;0;86711;630;1603;433979;6908288;-;Keski-Suomen ELY;Keski-Suomi;Jyväskylä;MATINMÄENTIE X OLLILANTIE;2023;7;kylkikosketus;4;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;ei;ei;suojatie;kärkikolmio;to;paljas, kuiva;päivänvalo;16;kirkas;50;-;kestopäällyste;K1;Ei tietoa;Ei tasoristeystä;kyllä;;;;;;
625566;Väylävirasto;16569/1/5980;0;16569;1;5980;414435;6852110;-;Keski-Suomen ELY;Keski-Suomi;Jämsä;TYRYNTIE;2023;7;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;17;kirkas;80;-;sora;III;Yhdystie;Ei tasoristeystä;ei;110;7;;;;
625567;Väylävirasto;16273/2/1599;0;16273;2;1599;534284;6956783;-;Pohjois-Savon ELY;Pohjois-Savo;Kuopio;RITISENLAHTI X KIEKKALANTIE;2023;7;peruutusonnettomuus;96;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;muu risteys;to;paljas, kuiva;päivänvalo;23;kirkas;60;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;391;25;90;41;9;
625568;Väylävirasto;11261/1/142;0;11261;1;142;352271;6692550;-;Uudenmaan ELY;Uusimaa;Vihti;HELSINGINTIE;2023;7;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;2;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;to;paljas, kuiva;päivänvalo;20;kirkas;40;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;kyllä;3 984;88;;;;
625569;Väylävirasto;45/5/21;1;45;5;21;391002;6696904;-;Uudenmaan ELY;Uusimaa;Tuusula;Tuusulanväylä;2023;7;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;4;peräänajo-onnettomuus;ei;kyllä;silta;linjaonnettomuus;to;paljas, kuiva;päivänvalo;23;kirkas;50;Tieto puuttuu;kestopäällyste;Ise;Kantatie;Ei tasoristeystä;kyllä;22 167;820;95;63;39;
625570;Väylävirasto;8/439/2363;0;8;439;2363;427313;7188102;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Liminka;RAAHENTIE X LÄNNENTIE;2023;7;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Loukkaantumiseen johtanut;5;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;20;kirkas;60;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;14 265;1 288;94;89;76;
625571;Kunta;-;-;-;-;-;378822;6678341;-;;;;LEPPÄVAARANRAITTI X MUURARINKUJA;2023;7;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;2;polkupyöräonnettomuus;ei;ei;kävely- ja pyörätie;muu risteys;to;paljas, kuiva;päivänvalo;20;kirkas;;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
